medicine_name,department,source_file
Pilocarpine 1% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Erythromycin Intravitreal Injection,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Gentamicin 0.004% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Netarsudil 0.005% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Amphotericin B 0.2% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Brinzolamide 0.2% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Tobramycin Eye Ointment,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Alcaftadine 5% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Carbachol Ophthalmic Gel,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Emedastine 0.01% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Fluconazole 2% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Latanoprost 5% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Gatifloxacin Ophthalmic Suspension,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Levobunolol Ophthalmic Solution,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Carbachol 0.004% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Emedastine Ophthalmic Solution,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Fluorometholone 1% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Tafluprost Intravitreal Injection,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Ketotifen 5% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Timolol Ophthalmic Solution,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Trifluridine Intravitreal Injection,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Fluorometholone 0.1% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Methazolamide Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Brimonidine Ophthalmic Gel,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Carteolol 5% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Ketotifen Eye Ointment,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Gentamicin 0.005% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Ripasudil 0.01% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Betaxolol 1% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Ciprofloxacin 0.1% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Ripasudil 0.03% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Dexamethasone 0.1% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Nepafenac Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Fluorometholone 5% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Fluorometholone Eye Ointment,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Ganciclovir 0.5% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Rimexolone Eye Ointment,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Dexamethasone 0.5% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Fluorometholone 0.03% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Carbachol 5% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Hydrocortisone 0.004% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Ketotifen Intravitreal Injection,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Dexamethasone 0.2% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Rimexolone Ophthalmic Suspension,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Alcaftadine Ophthalmic Gel,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Azithromycin 0.2% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Brimonidine 0.01% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Brimonidine 0.5% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Bromfenac Intravitreal Injection,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Natamycin 0.2% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Levobunolol 5% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Besifloxacin 0.004% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Nedocromil 0.2% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Latanoprost 0.2% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Loteprednol Intravitreal Injection,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Trifluridine Eye Ointment,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Dorzolamide 0.01% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Levobunolol Eye Ointment,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Carteolol 0.004% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Epinastine 2% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Olopatadine Ophthalmic Solution,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Tobramycin 0.03% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Acetazolamide 0.15% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Levofloxacin Ophthalmic Solution,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Acyclovir 0.5% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Loteprednol 0.004% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Prednisolone Acetate Eye Ointment,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Alcaftadine 2% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Betaxolol 0.004% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Brinzolamide 0.005% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Levobunolol 0.01% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Gatifloxacin 0.1% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Ketorolac 0.1% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Ofloxacin 0.1% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Acetazolamide Eye Ointment,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Rimexolone 1% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Gatifloxacin Ophthalmic Gel,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Tobramycin 0.5% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Chloramphenicol Eye Ointment,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Olopatadine 0.5% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Betaxolol 0.25% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Carbachol 0.03% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Gentamicin Ophthalmic Suspension,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Amphotericin B 0.005% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Gentamicin Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Netarsudil Ophthalmic Solution,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Levobunolol 0.005% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Acetazolamide Ophthalmic Gel,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Olopatadine 0.25% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Ripasudil 0.5% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Carbachol Ophthalmic Solution,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Ketotifen 0.2% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Travoprost 2% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Hydrocortisone 5% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Carbachol 0.005% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Pilocarpine Ophthalmic Solution,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Tafluprost 0.004% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Voriconazole 1% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Fusidic Acid 1% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Levobunolol Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Gatifloxacin 0.25% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Levofloxacin 0.004% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Loteprednol 0.2% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Ripasudil 0.2% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Brimonidine Eye Ointment,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Bromfenac 5% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Apraclonidine 0.15% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Emedastine 0.03% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Rimexolone 0.5% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Moxifloxacin 0.2% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Azelastine 0.2% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Dorzolamide 0.25% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Diclofenac 5% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Natamycin 0.01% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Apraclonidine 0.01% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Olopatadine 1% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Levofloxacin 5% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Moxifloxacin Eye Ointment,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Chloramphenicol 0.25% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Dipivefrin 0.004% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Emedastine Eye Ointment,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Brinzolamide 0.03% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Emedastine Ophthalmic Suspension,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Betaxolol 2% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Ketotifen Ophthalmic Solution,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Bepotastine Ophthalmic Gel,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Fluconazole 5% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Netarsudil 0.2% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Azithromycin 0.004% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Chloramphenicol Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Dexamethasone Ophthalmic Solution,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Chloramphenicol 0.15% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Epinastine Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Gentamicin 0.2% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Loteprednol Ophthalmic Solution,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Tafluprost 0.5% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Tafluprost Ophthalmic Suspension,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Rimexolone 0.25% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Apraclonidine 0.5% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Ofloxacin 0.004% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Tobramycin 0.25% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Azithromycin 0.01% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Ketorolac 0.15% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Brimonidine 5% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Prednisolone Acetate 2% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Dipivefrin 5% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Fluorometholone 0.005% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Fluorometholone Ophthalmic Gel,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Gentamicin Eye Ointment,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Natamycin Intravitreal Injection,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Voriconazole 0.25% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Methazolamide 0.004% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Pilocarpine 0.004% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Amphotericin B 0.01% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Ganciclovir 0.1% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Tafluprost 0.1% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Acyclovir 0.15% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Fluconazole 0.2% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Fluorometholone 0.25% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Travoprost 1% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Betaxolol 5% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Bimatoprost Ophthalmic Gel,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Natamycin 2% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Azithromycin Intravitreal Injection,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Ganciclovir Ophthalmic Solution,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Betaxolol 0.03% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Brimonidine 0.2% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Dorzolamide 0.1% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Ganciclovir 2% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Amphotericin B Eye Ointment,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Ketotifen 0.1% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Difluprednate 0.03% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Dipivefrin 1% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Pilocarpine 0.01% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Carteolol 0.5% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Diclofenac 0.004% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Trifluridine 0.03% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Epinastine 5% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Erythromycin 1% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Latanoprost 0.004% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Prednisolone Acetate 0.03% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Difluprednate 0.5% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Ripasudil 0.1% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Dorzolamide 0.004% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Ketotifen Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Amphotericin B Ophthalmic Suspension,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Bromfenac 0.01% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Voriconazole 0.2% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Azelastine 0.03% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Fusidic Acid Ophthalmic Solution,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Levobunolol 1% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Dipivefrin Ophthalmic Gel,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Methazolamide 5% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Fluconazole 0.1% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Besifloxacin 5% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Bimatoprost 2% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Ofloxacin 0.2% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Carteolol 0.15% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Emedastine 2% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Betaxolol Ophthalmic Suspension,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Flurbiprofen 0.03% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Brimonidine 1% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Acyclovir 1% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Gatifloxacin 0.5% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Amphotericin B 5% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Amphotericin B Ophthalmic Solution,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Hydrocortisone 0.005% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Voriconazole 0.005% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Levofloxacin 0.5% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Ciprofloxacin Intravitreal Injection,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Ciprofloxacin Ophthalmic Suspension,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Fluconazole 0.03% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Levobunolol 0.15% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Pilocarpine Intravitreal Injection,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Azelastine 0.15% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Nedocromil 0.005% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Timolol Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Apraclonidine 2% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Brimonidine 0.15% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Emedastine 0.25% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Hydrocortisone 0.15% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Nepafenac Intravitreal Injection,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Bepotastine Ophthalmic Solution,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Netarsudil Ophthalmic Suspension,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Ganciclovir 0.25% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Bepotastine 0.25% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Epinastine 0.1% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Latanoprost 0.005% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Diclofenac Eye Ointment,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Fusidic Acid 0.004% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Ofloxacin 0.005% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Gentamicin 0.03% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Brinzolamide 0.25% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Apraclonidine 0.1% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Erythromycin 0.01% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Carbachol 0.25% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Fluconazole Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Netarsudil Eye Ointment,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Methazolamide 0.5% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Bimatoprost 0.01% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Tafluprost 0.2% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Trifluridine 0.5% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Flurbiprofen Ophthalmic Solution,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
