medicine_name,department,source_group
Acesafe-675 Nifedipine 500mg Tablet,Cardiology,User_Upload
Acesafe-678 Fenofibrate 1mg Cap,Cardiology,User_Upload
Acesafe-681 Ambrisentan 2mg Capsule,Cardiology,User_Upload
Acesafe-696 Fenofibrate 120mg Tablet,Cardiology,User_Upload
Acesafe-699 Ambrisentan 2.5mg Capsule,Cardiology,User_Upload
Acesafe-702 Warfarin 10mg Inj,Cardiology,User_Upload
Acesafe-714 Fenofibrate 75mg Tablet,Cardiology,User_Upload
Acesafe-717 Ambrisentan 80mg Cap,Cardiology,User_Upload
Acesafe-720 Warfarin 125mg Capsule,Cardiology,User_Upload
Acesafe-735 Ambrisentan 500mg Tablet,Cardiology,User_Upload
Acesafe-738 Warfarin 2mg Cap,Cardiology,User_Upload
Acesafe-741 Trimetazidine 4mg Capsule,Cardiology,User_Upload
Acesafe-75 Ambrisentan 125mg Tablet,Cardiology,User_Upload
Acesafe-756 Warfarin 2.5mg Cap,Cardiology,User_Upload
Acesafe-759 Trimetazidine 5mg Capsule,Cardiology,User_Upload
Acesafe-762 Selexipag 10mg Inj,Cardiology,User_Upload
Acesafe-774 Warfarin 80mg Tablet,Cardiology,User_Upload
Acesafe-777 Trimetazidine 100mg Cap,Cardiology,User_Upload
Acesafe-78 Warfarin 160mg Cap,Cardiology,User_Upload
Acesafe-780 Selexipag 125mg Capsule,Cardiology,User_Upload
Acesafe-795 Trimetazidine 1mg Tablet,Cardiology,User_Upload
Acesafe-798 Selexipag 2mg Cap,Cardiology,User_Upload
Acesafe-801 Enalapril 8mg Capsule,Cardiology,User_Upload
Acesafe-81 Trimetazidine 200mg Capsule,Cardiology,User_Upload
Acesafe-816 Selexipag 2.5mg Cap,Cardiology,User_Upload
Acesafe-819 Enalapril 10mg Capsule,Cardiology,User_Upload
Acesafe-822 Ezetimibe 20mg Inj,Cardiology,User_Upload
Acesafe-834 Selexipag 80mg Tablet,Cardiology,User_Upload
Acesafe-837 Enalapril 125mg Cap,Cardiology,User_Upload
Acesafe-840 Ezetimibe 150mg Capsule,Cardiology,User_Upload
Acesafe-855 Enalapril 2mg Tablet,Cardiology,User_Upload
Acesafe-858 Ezetimibe 4mg Cap,Cardiology,User_Upload
Acesafe-861 Noradrenaline 8mg Capsule,Cardiology,User_Upload
Acesafe-873 Enalapril 2.5mg Tablet,Cardiology,User_Upload
Acesafe-876 Ezetimibe 5mg Cap,Cardiology,User_Upload
Acesafe-879 Noradrenaline 10mg Capsule,Cardiology,User_Upload
Acesafe-882 Moxonidine 20mg Inj,Cardiology,User_Upload
Acesafe-894 Ezetimibe 100mg Tablet,Cardiology,User_Upload
Acesafe-897 Noradrenaline 125mg Cap,Cardiology,User_Upload
Acesafe-900 Moxonidine 150mg Capsule,Cardiology,User_Upload
Acesafe-915 Noradrenaline 2mg Tablet,Cardiology,User_Upload
Acesafe-918 Moxonidine 4mg Cap,Cardiology,User_Upload
Acesafe-921 Chlorthalidone 12.5mg Capsule,Cardiology,User_Upload
Acesafe-933 Noradrenaline 2.5mg Tablet,Cardiology,User_Upload
Acesafe-936 Moxonidine 5mg Cap,Cardiology,User_Upload
Acesafe-939 Chlorthalidone 20mg Capsule,Cardiology,User_Upload
Acesafe-942 Nifedipine 25mg Inj,Cardiology,User_Upload
Acesafe-954 Moxonidine 100mg Tablet,Cardiology,User_Upload
Acesafe-957 Chlorthalidone 150mg Cap,Cardiology,User_Upload
Acesafe-96 Warfarin 8mg Tablet,Cardiology,User_Upload
Acesafe-960 Nifedipine 160mg Capsule,Cardiology,User_Upload
Acesafe-975 Chlorthalidone 4mg Tablet,Cardiology,User_Upload
Acesafe-978 Nifedipine 8mg Cap,Cardiology,User_Upload
Acesafe-981 Fenofibrate 12.5mg Capsule,Cardiology,User_Upload
Acesafe-99 Trimetazidine 12.5mg Cap,Cardiology,User_Upload
Acesafe-993 Chlorthalidone 5mg Tablet,Cardiology,User_Upload
Acesafe-996 Nifedipine 10mg Cap,Cardiology,User_Upload
Acesafe-999 Fenofibrate 20mg Capsule,Cardiology,User_Upload
Acetazolamide 100mg,Cardiology,User_Upload
Acetazolamide 10mg,Cardiology,User_Upload
Acetazolamide 12.5mg,Cardiology,User_Upload
Acetazolamide 120mg,Cardiology,User_Upload
Acetazolamide 125mg,Cardiology,User_Upload
Acetazolamide 150mg,Cardiology,User_Upload
Acetazolamide 160mg,Cardiology,User_Upload
Acetazolamide 1mg,Cardiology,User_Upload
Acetazolamide 2.5mg,Cardiology,User_Upload
Acetazolamide 200mg,Cardiology,User_Upload
Acetazolamide 20mg,Cardiology,User_Upload
Acetazolamide 250mg,Cardiology,User_Upload
Acetazolamide 25mg,Cardiology,User_Upload
Acetazolamide 2mg,Cardiology,User_Upload
Acetazolamide 300mg,Cardiology,User_Upload
Acetazolamide 30mg,Cardiology,User_Upload
Acetazolamide 40mg,Cardiology,User_Upload
Acetazolamide 4mg,Cardiology,User_Upload
Acetazolamide 500mg,Cardiology,User_Upload
Acetazolamide 50mg,Cardiology,User_Upload
Acetazolamide 5mg,Cardiology,User_Upload
Acetazolamide 60mg,Cardiology,User_Upload
Acetazolamide 75mg,Cardiology,User_Upload
Acetazolamide 80mg,Cardiology,User_Upload
Acetazolamide 8mg,Cardiology,User_Upload
Acetazolamide 90mg,Cardiology,User_Upload
Adalat,Cardiology,User_Upload
Adalat 10mg,Cardiology,User_Upload
Adalat 20mg,Cardiology,User_Upload
Adalat 30mg,Cardiology,User_Upload
Adalat 60mg,Cardiology,User_Upload
Adenosine,Cardiology,User_Upload
Adenosine 100mg,Cardiology,User_Upload
Adenosine 10mg,Cardiology,User_Upload
Adenosine 12.5mg,Cardiology,User_Upload
Adenosine 120mg,Cardiology,User_Upload
Adenosine 125mg,Cardiology,User_Upload
Adenosine 150mg,Cardiology,User_Upload
Adenosine 160mg,Cardiology,User_Upload
Adenosine 1mg,Cardiology,User_Upload
Adenosine 2.5mg,Cardiology,User_Upload
Adenosine 200mg,Cardiology,User_Upload
Adenosine 20mg,Cardiology,User_Upload
Adenosine 250mg,Cardiology,User_Upload
Adenosine 25mg,Cardiology,User_Upload
Adenosine 2mg,Cardiology,User_Upload
Adenosine 300mg,Cardiology,User_Upload
Adenosine 30mg,Cardiology,User_Upload
Adenosine 3mg/ml,Cardiology,User_Upload
Adenosine 40mg,Cardiology,User_Upload
Adenosine 4mg,Cardiology,User_Upload
Adenosine 500mg,Cardiology,User_Upload
Adenosine 50mg,Cardiology,User_Upload
Adenosine 5mg,Cardiology,User_Upload
Adenosine 60mg,Cardiology,User_Upload
Adenosine 6mg/2ml,Cardiology,User_Upload
Adenosine 75mg,Cardiology,User_Upload
Adenosine 80mg,Cardiology,User_Upload
Adenosine 8mg,Cardiology,User_Upload
Adenosine 90mg,Cardiology,User_Upload
Aldactone,Cardiology,User_Upload
Aldactone 25mg,Cardiology,User_Upload
Aldactone 50mg,Cardiology,User_Upload
Alirocumab,Cardiology,User_Upload
Alirocumab 100mg,Cardiology,User_Upload
Alirocumab 10mg,Cardiology,User_Upload
Alirocumab 12.5mg,Cardiology,User_Upload
Alirocumab 120mg,Cardiology,User_Upload
Alirocumab 125mg,Cardiology,User_Upload
Alirocumab 150mg,Cardiology,User_Upload
Alirocumab 150mg/ml,Cardiology,User_Upload
Alirocumab 160mg,Cardiology,User_Upload
Alirocumab 1mg,Cardiology,User_Upload
Alirocumab 2.5mg,Cardiology,User_Upload
Alirocumab 200mg,Cardiology,User_Upload
Alirocumab 20mg,Cardiology,User_Upload
Alirocumab 250mg,Cardiology,User_Upload
Alirocumab 25mg,Cardiology,User_Upload
Alirocumab 2mg,Cardiology,User_Upload
Alirocumab 300mg,Cardiology,User_Upload
Alirocumab 30mg,Cardiology,User_Upload
Alirocumab 40mg,Cardiology,User_Upload
Alirocumab 4mg,Cardiology,User_Upload
Alirocumab 500mg,Cardiology,User_Upload
Alirocumab 50mg,Cardiology,User_Upload
Alirocumab 5mg,Cardiology,User_Upload
Alirocumab 60mg,Cardiology,User_Upload
Alirocumab 75mg,Cardiology,User_Upload
Alirocumab 75mg/ml,Cardiology,User_Upload
Alirocumab 80mg,Cardiology,User_Upload
Alirocumab 8mg,Cardiology,User_Upload
Alirocumab 90mg,Cardiology,User_Upload
Aliskiren 100mg,Cardiology,User_Upload
Aliskiren 10mg,Cardiology,User_Upload
Aliskiren 12.5mg,Cardiology,User_Upload
Aliskiren 120mg,Cardiology,User_Upload
Aliskiren 125mg,Cardiology,User_Upload
Aliskiren 150mg,Cardiology,User_Upload
Aliskiren 160mg,Cardiology,User_Upload
Aliskiren 1mg,Cardiology,User_Upload
Aliskiren 2.5mg,Cardiology,User_Upload
Aliskiren 200mg,Cardiology,User_Upload
Aliskiren 20mg,Cardiology,User_Upload
Aliskiren 250mg,Cardiology,User_Upload
Aliskiren 25mg,Cardiology,User_Upload
Aliskiren 2mg,Cardiology,User_Upload
Aliskiren 300mg,Cardiology,User_Upload
Aliskiren 30mg,Cardiology,User_Upload
Aliskiren 40mg,Cardiology,User_Upload
Aliskiren 4mg,Cardiology,User_Upload
Aliskiren 500mg,Cardiology,User_Upload
Aliskiren 50mg,Cardiology,User_Upload
Aliskiren 5mg,Cardiology,User_Upload
Aliskiren 60mg,Cardiology,User_Upload
Aliskiren 75mg,Cardiology,User_Upload
Aliskiren 80mg,Cardiology,User_Upload
Aliskiren 8mg,Cardiology,User_Upload
Aliskiren 90mg,Cardiology,User_Upload
Alteplase 100mg,Cardiology,User_Upload
Alteplase 10mg,Cardiology,User_Upload
Alteplase 12.5mg,Cardiology,User_Upload
Alteplase 120mg,Cardiology,User_Upload
Alteplase 125mg,Cardiology,User_Upload
Alteplase 150mg,Cardiology,User_Upload
Alteplase 160mg,Cardiology,User_Upload
Alteplase 1mg,Cardiology,User_Upload
Alteplase 2.5mg,Cardiology,User_Upload
Alteplase 200mg,Cardiology,User_Upload
Alteplase 20mg,Cardiology,User_Upload
Alteplase 250mg,Cardiology,User_Upload
Alteplase 25mg,Cardiology,User_Upload
Alteplase 2mg,Cardiology,User_Upload
Alteplase 300mg,Cardiology,User_Upload
Alteplase 30mg,Cardiology,User_Upload
Alteplase 40mg,Cardiology,User_Upload
Alteplase 4mg,Cardiology,User_Upload
Alteplase 500mg,Cardiology,User_Upload
Alteplase 50mg,Cardiology,User_Upload
Alteplase 5mg,Cardiology,User_Upload
Alteplase 60mg,Cardiology,User_Upload
Alteplase 75mg,Cardiology,User_Upload
Alteplase 80mg,Cardiology,User_Upload
Alteplase 8mg,Cardiology,User_Upload
Alteplase 90mg,Cardiology,User_Upload
Ambrisentan 100mg,Cardiology,User_Upload
Ambrisentan 10mg,Cardiology,User_Upload
Ambrisentan 12.5mg,Cardiology,User_Upload
Ambrisentan 120mg,Cardiology,User_Upload
Ambrisentan 125mg,Cardiology,User_Upload
Ambrisentan 150mg,Cardiology,User_Upload
Ambrisentan 160mg,Cardiology,User_Upload
Ambrisentan 1mg,Cardiology,User_Upload
Ambrisentan 2.5mg,Cardiology,User_Upload
Ambrisentan 200mg,Cardiology,User_Upload
Ambrisentan 20mg,Cardiology,User_Upload
Ambrisentan 250mg,Cardiology,User_Upload
Ambrisentan 25mg,Cardiology,User_Upload
Ambrisentan 2mg,Cardiology,User_Upload
Ambrisentan 300mg,Cardiology,User_Upload
Ambrisentan 30mg,Cardiology,User_Upload
Ambrisentan 40mg,Cardiology,User_Upload
Ambrisentan 4mg,Cardiology,User_Upload
Ambrisentan 500mg,Cardiology,User_Upload
Ambrisentan 50mg,Cardiology,User_Upload
Ambrisentan 5mg,Cardiology,User_Upload
Ambrisentan 60mg,Cardiology,User_Upload
Ambrisentan 75mg,Cardiology,User_Upload
Ambrisentan 80mg,Cardiology,User_Upload
Ambrisentan 8mg,Cardiology,User_Upload
Ambrisentan 90mg,Cardiology,User_Upload
Amdocal,Cardiology,User_Upload
Amdocal 10mg,Cardiology,User_Upload
Amdocal 2.5mg,Cardiology,User_Upload
Amdocal 5mg,Cardiology,User_Upload
Amiloride,Cardiology,User_Upload
Amiloride + Hydrochlorothiazide,Cardiology,User_Upload
Amiloride + Hydrochlorothiazide 5mg+50mg,Cardiology,User_Upload
Amiloride 100mg,Cardiology,User_Upload
Amiloride 10mg,Cardiology,User_Upload
Amiloride 12.5mg,Cardiology,User_Upload
Amiloride 120mg,Cardiology,User_Upload
Amiloride 125mg,Cardiology,User_Upload
Amiloride 150mg,Cardiology,User_Upload
Amiloride 160mg,Cardiology,User_Upload
Amiloride 1mg,Cardiology,User_Upload
Amiloride 2.5mg,Cardiology,User_Upload
Amiloride 200mg,Cardiology,User_Upload
Amiloride 20mg,Cardiology,User_Upload
Amiloride 250mg,Cardiology,User_Upload
Amiloride 25mg,Cardiology,User_Upload
Amiloride 2mg,Cardiology,User_Upload
Amiloride 300mg,Cardiology,User_Upload
Amiloride 30mg,Cardiology,User_Upload
Amiloride 40mg,Cardiology,User_Upload
Amiloride 4mg,Cardiology,User_Upload
Amiloride 500mg,Cardiology,User_Upload
Amiloride 50mg,Cardiology,User_Upload
Amiloride 5mg,Cardiology,User_Upload
Amiloride 60mg,Cardiology,User_Upload
Amiloride 75mg,Cardiology,User_Upload
Amiloride 80mg,Cardiology,User_Upload
Amiloride 8mg,Cardiology,User_Upload
Amiloride 90mg,Cardiology,User_Upload
Amiocord,Cardiology,User_Upload
Amiocord 100mg,Cardiology,User_Upload
Amiocord 200mg,Cardiology,User_Upload
Amiodar,Cardiology,User_Upload
Amiodar 100mg,Cardiology,User_Upload
Amiodar 200mg,Cardiology,User_Upload
Amiodarone,Cardiology,User_Upload
Amiodarone 12.5mg,Cardiology,User_Upload
Amiodarone 120mg,Cardiology,User_Upload
Amiodarone 125mg,Cardiology,User_Upload
Amiodarone 150mg,Cardiology,User_Upload
Amiodarone 160mg,Cardiology,User_Upload
Amiodarone 1mg,Cardiology,User_Upload
Amiodarone 200mg,Cardiology,User_Upload
Amiodarone 250mg,Cardiology,User_Upload
Amiodarone 2mg,Cardiology,User_Upload
Amiodarone 300mg,Cardiology,User_Upload
Amiodarone 30mg,Cardiology,User_Upload
Amiodarone 4mg,Cardiology,User_Upload
Amiodarone 500mg,Cardiology,User_Upload
Amiodarone 60mg,Cardiology,User_Upload
Amiodarone 8mg,Cardiology,User_Upload
Amiodarone 90mg,Cardiology,User_Upload
Amiodarone Injection 150mg/3ml,Cardiology,User_Upload
Amlocard,Cardiology,User_Upload
Amlocard 10mg,Cardiology,User_Upload
Amlocard 2.5mg,Cardiology,User_Upload
Amlocard 5mg,Cardiology,User_Upload
Amlodac,Cardiology,User_Upload
Amlodac 10mg,Cardiology,User_Upload
Amlodac 2.5mg,Cardiology,User_Upload
Amlodac 5mg,Cardiology,User_Upload
Amlodipine,Cardiology,User_Upload
Amlodipine + Atenolol,Cardiology,User_Upload
Amlodipine + Atenolol 5/50mg,Cardiology,User_Upload
Amlodipine + Atenolol 5mg+50mg,Cardiology,User_Upload
Amlodipine + Benazepril,Cardiology,User_Upload
Amlodipine + Benazepril 10mg+20mg,Cardiology,User_Upload
Amlodipine + Benazepril 5mg+10mg,Cardiology,User_Upload
Amlodipine + Benazepril 5mg+20mg,Cardiology,User_Upload
Amlodipine + Bisoprolol,Cardiology,User_Upload
Amlodipine + Bisoprolol 5/2.5mg,Cardiology,User_Upload
Amlodipine + Bisoprolol 5/5mg,Cardiology,User_Upload
Amlodipine + Bisoprolol 5mg+2.5mg,Cardiology,User_Upload
Amlodipine + Bisoprolol 5mg+5mg,Cardiology,User_Upload
Amlodipine + Losartan,Cardiology,User_Upload
Amlodipine + Losartan 5/100mg,Cardiology,User_Upload
Amlodipine + Losartan 5/50mg,Cardiology,User_Upload
Amlodipine + Losartan 5mg+100mg,Cardiology,User_Upload
Amlodipine + Losartan 5mg+50mg,Cardiology,User_Upload
Amlodipine + Olmesartan,Cardiology,User_Upload
Amlodipine + Olmesartan 5/20mg,Cardiology,User_Upload
Amlodipine + Olmesartan 5/40mg,Cardiology,User_Upload
Amlodipine + Olmesartan 5mg+20mg,Cardiology,User_Upload
Amlodipine + Olmesartan 5mg+40mg,Cardiology,User_Upload
Amlodipine + Telmisartan,Cardiology,User_Upload
Amlodipine + Telmisartan 5/40mg,Cardiology,User_Upload
Amlodipine + Telmisartan 5/80mg,Cardiology,User_Upload
Amlodipine + Telmisartan 5mg+40mg,Cardiology,User_Upload
Amlodipine + Telmisartan 5mg+80mg,Cardiology,User_Upload
Amlodipine + Valsartan,Cardiology,User_Upload
Amlodipine + Valsartan 10/160mg,Cardiology,User_Upload
Amlodipine + Valsartan 10mg+160mg,Cardiology,User_Upload
Amlodipine + Valsartan 5/160mg,Cardiology,User_Upload
Amlodipine + Valsartan 5/80mg,Cardiology,User_Upload
Amlodipine + Valsartan 5mg+160mg,Cardiology,User_Upload
Amlodipine + Valsartan 5mg+80mg,Cardiology,User_Upload
Amlodipine 12.5mg,Cardiology,User_Upload
Amlodipine 120mg,Cardiology,User_Upload
Amlodipine 125mg,Cardiology,User_Upload
Amlodipine 150mg,Cardiology,User_Upload
Amlodipine 160mg,Cardiology,User_Upload
Amlodipine 1mg,Cardiology,User_Upload
Amlodipine 200mg,Cardiology,User_Upload
Amlodipine 250mg,Cardiology,User_Upload
Amlodipine 2mg,Cardiology,User_Upload
Amlodipine 300mg,Cardiology,User_Upload
Amlodipine 30mg,Cardiology,User_Upload
Amlodipine 4mg,Cardiology,User_Upload
Amlodipine 500mg,Cardiology,User_Upload
Amlodipine 60mg,Cardiology,User_Upload
Amlodipine 8mg,Cardiology,User_Upload
Amlodipine 90mg,Cardiology,User_Upload
Amlopin,Cardiology,User_Upload
Amlopin 10mg,Cardiology,User_Upload
Amlopin 2.5mg,Cardiology,User_Upload
Amlopin 5mg,Cardiology,User_Upload
Amlopres,Cardiology,User_Upload
Amlopres 10mg,Cardiology,User_Upload
Amlopres 2.5mg,Cardiology,User_Upload
Amlopres 5mg,Cardiology,User_Upload
Amlovas,Cardiology,User_Upload
Amlovas 10mg,Cardiology,User_Upload
Amlovas 2.5mg,Cardiology,User_Upload
Amlovas 5mg,Cardiology,User_Upload
Amtas,Cardiology,User_Upload
Amtas 10mg,Cardiology,User_Upload
Amtas 2.5mg,Cardiology,User_Upload
Amtas 5mg,Cardiology,User_Upload
Angilock,Cardiology,User_Upload
Angilock 100mg,Cardiology,User_Upload
Angilock 25mg,Cardiology,User_Upload
Angilock 50mg,Cardiology,User_Upload
Angioarb-102 Adenosine 25mg Capsule,Cardiology,User_Upload
Angioarb-117 Isosorbide Mononitrate 150mg Tablet,Cardiology,User_Upload
Angioarb-120 Adenosine 160mg Cap,Cardiology,User_Upload
Angioarb-123 Urapidil 200mg Capsule,Cardiology,User_Upload
Angioarb-138 Adenosine 8mg Tablet,Cardiology,User_Upload
Angioarb-141 Urapidil 12.5mg Cap,Cardiology,User_Upload
Angioarb-144 Torsemide 60mg Capsule,Cardiology,User_Upload
Angioarb-156 Adenosine 10mg Tablet,Cardiology,User_Upload
Angioarb-159 Urapidil 20mg Cap,Cardiology,User_Upload
Angioarb-162 Torsemide 40mg Capsule,Cardiology,User_Upload
Angioarb-177 Urapidil 150mg Tablet,Cardiology,User_Upload
Angioarb-18 Nicorandil 4mg Tablet,Cardiology,User_Upload
Angioarb-180 Torsemide 200mg Cap,Cardiology,User_Upload
Angioarb-183 Nicardipine 250mg Capsule,Cardiology,User_Upload
Angioarb-198 Torsemide 12.5mg Tablet,Cardiology,User_Upload
Angioarb-201 Nicardipine 30mg Cap,Cardiology,User_Upload
Angioarb-204 Omega 3 60mg Capsule,Cardiology,User_Upload
Angioarb-21 Iloprost 8mg Cap,Cardiology,User_Upload
Angioarb-216 Torsemide 20mg Tablet,Cardiology,User_Upload
Angioarb-219 Nicardipine 25mg Cap,Cardiology,User_Upload
Angioarb-222 Omega 3 40mg Capsule,Cardiology,User_Upload
Angioarb-237 Nicardipine 160mg Tablet,Cardiology,User_Upload
Angioarb-24 Captopril 30mg Capsule,Cardiology,User_Upload
Angioarb-240 Omega 3 200mg Cap,Cardiology,User_Upload
Angioarb-243 Losartan 300mg Capsule,Cardiology,User_Upload
Angioarb-258 Omega 3 12.5mg Tablet,Cardiology,User_Upload
Angioarb-261 Losartan 60mg Cap,Cardiology,User_Upload
Angioarb-264 Apixaban 90mg Capsule,Cardiology,User_Upload
Angioarb-276 Omega 3 20mg Tablet,Cardiology,User_Upload
Angioarb-279 Losartan 40mg Cap,Cardiology,User_Upload
Angioarb-282 Apixaban 50mg Capsule,Cardiology,User_Upload
Angioarb-297 Losartan 200mg Tablet,Cardiology,User_Upload
Angioarb-3 Iloprost 160mg Capsule,Cardiology,User_Upload
Angioarb-300 Apixaban 250mg Cap,Cardiology,User_Upload
Angioarb-303 Nicorandil 300mg Capsule,Cardiology,User_Upload
Angioarb-318 Apixaban 30mg Tablet,Cardiology,User_Upload
Angioarb-321 Nicorandil 60mg Cap,Cardiology,User_Upload
Angioarb-324 Iloprost 90mg Capsule,Cardiology,User_Upload
Angioarb-336 Apixaban 25mg Tablet,Cardiology,User_Upload
Angioarb-339 Nicorandil 40mg Cap,Cardiology,User_Upload
Angioarb-342 Iloprost 50mg Capsule,Cardiology,User_Upload
Angioarb-357 Nicorandil 200mg Tablet,Cardiology,User_Upload
Angioarb-36 Nicorandil 5mg Tablet,Cardiology,User_Upload
Angioarb-360 Iloprost 250mg Cap,Cardiology,User_Upload
Angioarb-363 Captopril 500mg Capsule,Cardiology,User_Upload
Angioarb-378 Iloprost 30mg Tablet,Cardiology,User_Upload
Angioarb-381 Captopril 90mg Cap,Cardiology,User_Upload
Angioarb-384 Isosorbide Mononitrate 120mg Capsule,Cardiology,User_Upload
Angioarb-39 Iloprost 10mg Cap,Cardiology,User_Upload
Angioarb-396 Iloprost 25mg Tablet,Cardiology,User_Upload
Angioarb-399 Captopril 50mg Cap,Cardiology,User_Upload
Angioarb-402 Isosorbide Mononitrate 75mg Capsule,Cardiology,User_Upload
Angioarb-417 Captopril 250mg Tablet,Cardiology,User_Upload
Angioarb-42 Captopril 25mg Capsule,Cardiology,User_Upload
Angioarb-420 Isosorbide Mononitrate 300mg Cap,Cardiology,User_Upload
Angioarb-423 Adenosine 500mg Capsule,Cardiology,User_Upload
Angioarb-438 Isosorbide Mononitrate 60mg Tablet,Cardiology,User_Upload
Angioarb-441 Adenosine 90mg Cap,Cardiology,User_Upload
Angioarb-444 Urapidil 120mg Capsule,Cardiology,User_Upload
Angioarb-45 Isosorbide Mononitrate 40mg Inj,Cardiology,User_Upload
Angioarb-456 Isosorbide Mononitrate 40mg Tablet,Cardiology,User_Upload
Angioarb-459 Adenosine 50mg Cap,Cardiology,User_Upload
Angioarb-462 Urapidil 75mg Capsule,Cardiology,User_Upload
Angioarb-477 Adenosine 250mg Tablet,Cardiology,User_Upload
Angioarb-480 Urapidil 300mg Cap,Cardiology,User_Upload
Angioarb-483 Torsemide 1mg Capsule,Cardiology,User_Upload
Angioarb-498 Urapidil 60mg Tablet,Cardiology,User_Upload
Angioarb-501 Torsemide 120mg Cap,Cardiology,User_Upload
Angioarb-504 Nicardipine 2.5mg Inj,Cardiology,User_Upload
Angioarb-516 Urapidil 40mg Tablet,Cardiology,User_Upload
Angioarb-519 Torsemide 75mg Cap,Cardiology,User_Upload
Angioarb-522 Nicardipine 80mg Capsule,Cardiology,User_Upload
Angioarb-537 Torsemide 300mg Tablet,Cardiology,User_Upload
Angioarb-540 Nicardipine 500mg Cap,Cardiology,User_Upload
Angioarb-543 Omega 3 1mg Capsule,Cardiology,User_Upload
Angioarb-558 Nicardipine 90mg Tablet,Cardiology,User_Upload
Angioarb-561 Omega 3 120mg Cap,Cardiology,User_Upload
Angioarb-564 Losartan 5mg Inj,Cardiology,User_Upload
Angioarb-57 Iloprost 125mg Tablet,Cardiology,User_Upload
Angioarb-576 Nicardipine 50mg Tablet,Cardiology,User_Upload
Angioarb-579 Omega 3 75mg Cap,Cardiology,User_Upload
Angioarb-582 Losartan 100mg Capsule,Cardiology,User_Upload
Angioarb-597 Omega 3 300mg Tablet,Cardiology,User_Upload
Angioarb-60 Captopril 160mg Cap,Cardiology,User_Upload
Angioarb-600 Losartan 1mg Cap,Cardiology,User_Upload
Angioarb-603 Apixaban 2mg Capsule,Cardiology,User_Upload
Angioarb-618 Losartan 120mg Tablet,Cardiology,User_Upload
Angioarb-621 Apixaban 2.5mg Capsule,Cardiology,User_Upload
Angioarb-624 Nicorandil 5mg Inj,Cardiology,User_Upload
Angioarb-63 Isosorbide Mononitrate 200mg Capsule,Cardiology,User_Upload
Angioarb-636 Losartan 75mg Tablet,Cardiology,User_Upload
Angioarb-639 Apixaban 80mg Cap,Cardiology,User_Upload
Angioarb-642 Nicorandil 100mg Capsule,Cardiology,User_Upload
Angioarb-657 Apixaban 500mg Tablet,Cardiology,User_Upload
Angioarb-660 Nicorandil 1mg Cap,Cardiology,User_Upload
Angioarb-663 Iloprost 2mg Capsule,Cardiology,User_Upload
Angioarb-678 Nicorandil 120mg Tablet,Cardiology,User_Upload
Angioarb-681 Iloprost 2.5mg Capsule,Cardiology,User_Upload
Angioarb-684 Captopril 10mg Inj,Cardiology,User_Upload
Angioarb-696 Nicorandil 75mg Tablet,Cardiology,User_Upload
Angioarb-699 Iloprost 80mg Cap,Cardiology,User_Upload
Angioarb-702 Captopril 125mg Capsule,Cardiology,User_Upload
Angioarb-717 Iloprost 500mg Tablet,Cardiology,User_Upload
